fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,acid_balance,sweetness index,complexity index
7.1,0.72,0.0,1.8,0.123,6.0,14.0,0.99627,3.45,0.58,9.8,5,9.860974153136763,0.1836732819660388,5.954
7.9,0.66,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,9.5,5,11.969515613399798,0.14736826592814112,6.184
7.8,0.7,0.06,1.9,0.079,20.0,35.0,0.99628,3.4,0.69,10.9,5,11.142697961457694,0.17431176668645257,6.5969999999999995
6.1,0.64,0.02,2.4,0.069,26.0,46.0,0.99358,3.47,0.45,11.0,5,9.53110107654568,0.21818161983489107,5.875
7.5,0.59,0.22,1.8,0.0819999999999999,43.0,60.0,0.99499,3.1,0.42,9.2,5,12.711648955102458,0.19565196124786824,5.885999999999999
7.0,0.58,0.28,4.8,0.085,12.0,69.0,0.99633,3.32,0.7,11.0,6,12.068757435216636,0.43636323966978213,6.3100000000000005
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,10.624833986968953,0.23893784164792775,6.299
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,10.624833986968953,0.23893784164792775,6.299
8.6,0.635,0.68,1.8,0.4029999999999999,19.0,56.0,0.99632,3.02,1.15,9.3,5,13.543093809546306,0.1935481789804527,6.575
9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,5,21.777293837914712,0.2551017805083872,7.034000000000001
8.5,0.37,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,11.8,6,22.97235209859193,0.15254224360826812,7.156000000000001
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,12.631357344607991,0.22330075407693775,6.15
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,12.631357344607991,0.22330075407693775,6.15
10.4,0.43,0.5,2.3,0.068,13.0,19.0,0.996,3.1,0.87,11.4,6,24.18548405851027,0.20175420898753596,7.841
6.9,0.41,0.31,2.0,0.079,21.0,51.0,0.99668,3.47,0.55,9.5,6,16.82885783273579,0.21052609418305876,5.775
5.0,0.38,0.01,1.6,0.048,26.0,60.0,0.99084,3.7,0.75,14.0,6,13.157548485566169,0.11428563265311954,6.425000000000001
7.3,0.44,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,11.7,6,16.590532033362877,0.13675201987006852,6.600999999999999
5.9,0.46,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,11.2,5,12.825808134605769,0.16964270567615566,5.879
7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.99494,3.1,0.43,9.3,5,12.93081153773211,0.215053532200503,5.9190000000000005
7.8,0.58,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,11.2,6,13.448043999241394,0.18749983258943523,6.638999999999999
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,11.188654704130013,0.24210500831051757,6.212
7.0,0.69,0.0,1.9,0.114,3.0,10.0,0.99636,3.35,0.6,9.7,6,10.144780510427386,0.1958760867256838,5.890000000000001
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,11.188654704130013,0.24210500831051757,6.212
9.8,0.3,0.39,1.7,0.062,3.0,9.0,0.9948,3.14,0.57,11.5,7,32.66557781407287,0.14782595841221008,7.541
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,15.434447077237449,0.18269213202679613,6.152
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,15.434447077237449,0.18269213202679613,6.152
7.9,0.765,0.0,2.0,0.084,9.0,22.0,0.99619,3.33,0.68,10.9,6,10.326662396569981,0.18348607019626587,6.634
8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,6,13.809304614212472,0.2647056228376247,6.728999999999999
7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,5,16.66626985071784,0.21100898072570573,6.238
11.3,0.37,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,5,30.53971514283398,0.1714284081634208,7.841000000000001
7.1,0.16,0.44,2.5,0.068,17.0,31.0,0.99328,3.35,0.54,12.4,6,44.372226735829,0.20161274063488657,6.7219999999999995
8.0,0.6,0.08,2.6,0.0559999999999999,3.0,7.0,0.99286,3.22,0.37,13.0,5,13.333111114814754,0.19999984615396452,7.211
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,11.66647222546291,0.44117603806270783,6.211
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,11.66647222546291,0.44117603806270783,6.211
7.6,0.74,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,5,10.270131484709667,0.17272711570262209,6.5169999999999995
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6,12.913182469567408,0.1926603737060792,6.775
5.9,0.395,0.13,2.4,0.0559999999999999,14.0,28.0,0.99362,3.62,0.67,12.4,6,14.93633072580441,0.19354823100949112,6.281000000000001
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6,12.913182469567408,0.1926603737060792,6.775
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,5,10.476024190092222,0.4526311024935763,5.625
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,5,10.476024190092222,0.4526311024935763,5.625
7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,6,13.58464934623875,0.1735535755755574,6.693
5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.99191,3.45,0.56,12.2,6,9.499841669305512,0.11475400429999648,6.1080000000000005
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,6,8.061890513325375,0.1719998624001101,6.013
6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,6,7.790607085964117,0.17094002483758564,6.412
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,6,24.593929893786655,0.18749983258943523,7.24
8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.99501,3.36,0.66,11.2,5,28.57040819970715,0.16071414221951588,6.758
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,5,9.62013139074189,0.24999972826116496,5.932
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,5,12.294880411796528,0.19387735318637428,6.099
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,5,14.057767278735092,0.24752450740147783,7.096
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,5,14.057767278735092,0.24752450740147783,7.096
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,5,11.290140481605137,0.15217374763723085,5.743
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,5,12.294880411796528,0.19387735318637428,6.099
6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,6,12.744848140232545,0.2343748168946743,6.617
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,5,6.779603562681672,0.18095220861694417,6.491
7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,6,19.443904335990666,0.2277225468093596,5.992
7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,6,19.443904335990666,0.2376235271054187,5.989
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,11.904572943286615,0.2040814244067098,6.114
5.4,0.74,0.0,1.2,0.0409999999999999,16.0,46.0,0.99258,4.01,0.59,12.5,6,7.297198686504237,0.09599992320006144,6.087
9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.99638,3.18,0.69,11.9,6,22.499488647985274,0.18487379422370234,7.737
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,11.904572943286615,0.2040814244067098,6.114
9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.99652,2.9,1.33,9.1,6,11.97352666412284,0.18681298152419615,6.769
9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.99796,3.26,0.66,10.1,5,14.69674701898456,0.257425487697537,7.1080000000000005
5.0,0.74,0.0,1.2,0.0409999999999999,16.0,46.0,0.99258,4.01,0.59,12.5,6,6.756665450466886,0.09599992320006144,5.927
9.1,0.34,0.42,1.8,0.0579999999999999,9.0,18.0,0.99392,3.18,0.55,11.4,5,26.763918708273284,0.15789459833807165,7.225
9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,7,25.277075636787867,0.1636362148761683,7.186
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,14.56490076302689,0.160377207191314,6.04
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,14.56490076302689,0.160377207191314,6.04
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,14.56490076302689,0.160377207191314,6.04
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,14.56490076302689,0.160377207191314,6.04
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,5,12.499759620007309,0.1935481789804527,5.546
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,12.333127781203649,0.21428549562704527,6.0680000000000005
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,12.333127781203649,0.21428549562704527,6.0680000000000005
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,5,8.965414190641487,0.41304302930105513,6.018
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,6,21.537909284377324,0.17525755128087497,6.399
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,5,11.741783976980942,0.22916642795163758,6.673
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,5,8.622651225733824,0.1999998000002,6.0360000000000005
6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,6,11.379114153204256,0.19047603930473073,6.618
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,11.999760004799905,0.14736826592814112,5.385
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,11.999760004799905,0.14736826592814112,5.385
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,11.999760004799905,0.14736826592814112,5.385
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,14.705594007960629,0.16190460770989742,6.311999999999999
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,14.705594007960629,0.16190460770989742,6.311999999999999
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,14.705594007960629,0.16190460770989742,6.311999999999999
7.6,0.54,0.02,1.7,0.085,17.0,31.0,0.99589,3.37,0.51,10.4,6,14.073813447899113,0.16346138128713336,6.313000000000001
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,14.705594007960629,0.16190460770989742,6.311999999999999
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,5,27.380300469036452,0.23636342148779865,8.059000000000001
8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,6,18.635940092270626,0.22548997500982843,6.498999999999999
6.1,0.59,0.01,2.1,0.0559999999999999,5.0,13.0,0.99472,3.52,0.56,11.4,5,10.338807816816665,0.18421036472775024,6.0280000000000005
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,10.992198592387902,0.1894734847647529,5.847
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,10.992198592387902,0.1894734847647529,5.847
6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,10.8,5,12.105050788582659,0.2592590192046118,6.156000000000001
9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,5,14.999750004166598,0.1999998000002,6.771
7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,6,11.612715923936712,0.19491508905500926,6.573
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,11.782763057937085,0.18446584032442687,6.268000000000001
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,11.782763057937085,0.18446584032442687,6.268000000000001
7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.99568,3.35,0.52,10.0,5,12.413579076222826,0.22999977000023,6.0360000000000005
6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,5,19.06190431549014,0.17821764532906406,5.602
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,5,17.940648804446926,0.17821764532906406,5.602
7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.99648,3.6,0.59,11.1,6,16.976349387223554,0.22522502231979974,6.427
7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,5,11.562319338760332,0.5684204542942587,5.960000000000001
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,6,24.42053851497863,0.13953474464975663,7.84499999999999
9.2,0.54,0.31,2.3,0.1119999999999999,11.0,38.0,0.99699,3.24,0.56,10.9,5,17.03672154219366,0.21100898072570573,7.118
8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,5,9.76459100481171,0.24752450740147783,6.5120000000000005
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,6,24.42053851497863,0.13953474464975663,7.84499999999999
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,6,11.900629741657164,0.16101681269761633,6.579000000000001
7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,9.5,5,15.599688006239877,0.23157870360136465,6.156000000000001
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,5,9.864731557681653,0.17346921074570332,6.01
6.9,0.54,0.3,2.2,0.088,9.0,105.0,0.99725,3.25,1.18,10.5,6,12.777541156645249,0.20952360997751432,6.264
8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,6,10.389475461357645,0.21428549562704527,6.29
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,5,11.153703157651824,0.18478240784520888,6.590999999999999
7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.03,11.6,6,12.93081153773211,0.267241148930044,6.789
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,5,11.153703157651824,0.18478240784520888,6.590999999999999
7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,5,10.266529779602939,0.4086017111809557,6.005
7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.99586,3.26,0.52,9.9,5,12.856913269405904,0.20201999795959802,6.006
8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,5,9.26543202901662,0.13999986000014,6.417999999999999
5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,12.2,6,10.612028325952531,0.1885244356357085,5.926
7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,6,15.999644452345503,0.20201999795959802,6.003
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,13.157663900633324,0.24074051783285386,6.426
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,13.157663900633324,0.24074051783285386,6.426
6.8,0.83,0.09,1.8,0.074,4.0,25.0,0.99534,3.38,0.45,9.6,5,8.192672377441236,0.18749980468770347,5.735
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,13.333111114814754,0.21212099785757793,6.317
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,13.333111114814754,0.21212099785757793,6.317
7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,5,9.403848955642971,0.1894734847647529,5.84
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,5,9.876421278749644,0.36956481569041777,6.086
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5,11.562319338760332,0.18749980468770347,6.014
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5,11.562319338760332,0.18749980468770347,6.014
6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,5,10.312338869705162,0.5922324347257915,5.934000000000001
6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,9.7,5,13.9580425407804,0.22680388989289707,5.749
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,6,12.244648068406768,0.18399985280011774,6.327
8.0,0.64,0.22,2.4,0.094,5.0,33.0,0.99612,3.37,0.58,11.0,5,12.499804690551711,0.21818161983489107,6.6739999999999995
7.1,0.62,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,9.8,5,11.451428202770924,0.13265292586436137,5.9239999999999995
8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,5,15.384319532316686,0.19607823913898126,6.404
6.4,0.57,0.14,3.9,0.07,27.0,73.0,0.99669,3.32,0.48,9.2,5,11.227873195207104,0.4239125827037145,5.464
8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,6,12.554561247281061,0.16753909158210306,6.5
8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,5,12.888697945215625,0.16753909158210306,6.54
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,5,12.372671649633059,0.20201999795959802,6.046
7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,10.2,7,11.66647222546291,0.2156860630528794,6.045999999999999
7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,6,10.74610826704079,0.19819801964142378,6.426
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5,11.449109433196622,0.21212099785757793,6.283
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5,11.449109433196622,0.21212099785757793,6.283
7.6,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,6,25.3324889170361,0.1680670856579112,6.856
8.0,0.5,0.39,2.6,0.0819999999999999,12.0,46.0,0.9985,3.43,0.62,10.7,6,15.999680006399874,0.2429904271117504,6.596
7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,7,27.49901789221813,0.17699099381327982,6.74
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,34.16524311487021,0.46788947900047795,6.832
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,11.764475206368504,0.19626149882102917,5.888999999999999
8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,7,27.930071376849074,0.1774192117587002,7.263
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,11.764475206368504,0.19626149882102917,5.888999999999999
6.6,0.96,0.0,1.8,0.0819999999999999,5.0,16.0,0.9936,3.5,0.44,11.9,6,6.874928386162645,0.1512603770921201,6.3420000000000005
6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,6,13.616731558903004,0.22641488074067856,5.959
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,34.16524311487021,0.46788947900047795,6.832
9.9,0.57,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,5,17.36811634883599,0.19801960592118226,7.26
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,31.249023468016624,0.22916642795163758,7.114
6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,5,10.689470871191878,0.17021258488022886,5.552
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,31.249023468016624,0.22916642795163758,7.114
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,7,21.469956765977468,0.20661139949471116,6.781
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,5,14.716703458425313,0.16326513952536784,6.198
7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,5,12.031062014656023,0.22222199775555784,6.1850000000000005
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,5,14.716703458425313,0.16326513952536784,6.198
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,5,18.749531261718456,0.17021258488022886,5.994
7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,6,12.962722912538657,0.18421036472775024,6.472
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,6,31.921849159647707,0.14583318142376936,6.41
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,6,31.921849159647707,0.14583318142376936,6.41
7.7,0.23,0.37,1.8,0.046,23.0,60.0,0.9971,3.41,0.71,12.1,6,33.47680535628886,0.14876020763619205,6.923
7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,5,18.536133265042317,0.2232140864159943,6.574
7.8,0.64,0.0,1.9,0.072,27.0,55.0,0.9962,3.31,0.63,11.0,5,12.187309573287918,0.17272711570262209,6.609
7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,5,43.88645075273596,0.1946900931946078,6.829000000000001
7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,5,18.048340284383308,0.17307675665696476,6.266
7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,6,17.67400758121904,0.21212099785757793,6.172000000000001
5.9,0.44,0.0,1.6,0.042,3.0,11.0,0.9944,3.48,0.85,11.7,6,13.40878616395082,0.13675201987006852,6.125
6.1,0.4,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,10.1,7,15.24961875953101,0.17821764532906406,5.692
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,6,18.888539101127755,1.7111092098786558,7.010999999999999
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,6,18.888539101127755,1.7111092098786558,7.010999999999999
10.0,0.38,0.38,1.6,0.1689999999999999,27.0,90.0,0.99914,3.15,0.65,8.5,5,26.315096971132338,0.18823507266462042,6.745
6.8,0.915,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,5,7.4316127692593525,0.4324320428540155,6.212
7.0,0.59,0.0,1.7,0.052,3.0,8.0,0.996,3.41,0.47,10.3,5,11.86420569142896,0.1650483834481714,6.031000000000001
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.066666666666698,6,10.89535977074969,0.1987950010888539,6.44400000000001
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7,19.458933542336695,0.17699099381327982,6.489000000000001
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.56666666666667,6,9.42663150787888,0.5435534387943147,5.9860000000000015
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,5,10.952207107823687,0.19387735318637428,5.925000000000001
6.9,0.58,0.2,1.75,0.0579999999999999,8.0,22.0,0.99322,3.38,0.49,11.7,5,11.896346614713542,0.14957252173288743,6.417
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.1,6,10.89535977074969,0.19819801964142378,6.454
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,6,9.42663150787888,0.5416661024311433,5.996
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,5,10.952207107823687,0.19387735318637428,5.925000000000001
6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,5,10.149102252205191,0.1958760867256838,5.852
6.9,0.58,0.01,1.9,0.08,40.0,54.0,0.99683,3.4,0.73,9.7,5,11.896346614713542,0.1958760867256838,5.888999999999999
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7,19.458933542336695,0.17699099381327982,6.489000000000001
7.8,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,7,24.374238305052966,0.24545432231425246,6.654
6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,7,11.379114153204256,0.17241364447099616,6.348000000000001
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,5,15.509887553315238,0.2111108765434705,5.914
11.7,0.45,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,10.9,6,25.99942223506144,0.2018346772158925,8.157
6.5,0.9,0.0,1.6,0.052,9.0,17.0,0.99467,3.5,0.63,10.9,6,7.222141976200264,0.1467888561570127,6.059
6.0,0.54,0.06,1.8,0.05,38.0,89.0,0.99236,3.3,0.5,10.55,6,11.110905353604563,0.17061595202279428,5.715
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,5,15.509887553315238,0.2111108765434705,5.914
8.4,0.29,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,10.5,5,28.964518464880523,0.16190460770989742,6.69
7.9,0.2,0.35,1.7,0.054,7.0,15.0,0.99458,3.32,0.8,11.9,7,39.49802509874506,0.14285702280922452,6.970000000000001
6.4,0.42,0.09,2.3,0.054,34.0,64.0,0.99724,3.41,0.68,10.4,6,15.237732434942027,0.2211536335061216,5.884
6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,10.4,6,10.624833986968953,0.2211536335061216,6.014
6.9,0.63,0.01,2.4,0.076,14.0,39.0,0.99522,3.34,0.53,10.8,6,10.952207107823687,0.22222201646109585,6.159000000000001
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,5,11.525228385959561,0.17525755128087497,5.8309999999999995
